DATE,WIND,IND,RAIN,IND.1,T.MAX,IND.2,T.MIN,T.MIN.G,Month
1972-04-05,19.29,-0.332825031126971,0.31253132715136334,-0.3158328400115896,-0.5110541292107864,-0.3951665103279866,-0.234569519455871,0.41545820158731556,4
1972-04-06,12.62,-0.332825031126971,0.463993023533606,-0.3158328400115896,-0.2098063358387931,-0.3951665103279866,-0.5302574922449883,-0.3770334415547155,4
1972-04-07,11.67,-0.332825031126971,0.23680047896024198,-0.3158328400115896,-0.25284173489193523,-0.3951665103279866,-0.1890790621036993,-0.026862715515213423,4
1972-04-08,14.88,-0.332825031126971,-0.44477715475984975,-0.3158328400115896,-0.2743594344185061,-0.3951665103279866,-0.21182429077978515,0.3785981251621048,4
1972-04-09,11.54,-0.332825031126971,-0.16709737805907163,-0.3158328400115896,-0.2098063358387931,-0.3951665103279866,-0.7804550076819335,-0.4323235561925317,4
1972-04-10,18.16,-0.332825031126971,0.38826217534248464,-0.3158328400115896,-0.704713424949925,-0.3951665103279866,-0.43927657754064453,-0.1005828683656349,4
1972-04-11,18.12,-0.332825031126971,-0.47002077082355687,-0.3158328400115896,-0.295877133945077,-0.3951665103279866,-0.37104089151238673,-0.1190129065782403,4
1972-04-12,9.17,3.054235645298873,-0.47002077082355687,-0.3158328400115896,-0.23132403536536397,-0.3951665103279866,-0.3482956628363007,-0.4507535944051371,4
1972-04-13,5.46,-0.332825031126971,-0.47002077082355687,-0.3158328400115896,-0.7262311244764958,-0.3951665103279866,-0.09809814739935546,0.21272778124865643,4
1972-04-14,13.92,-0.332825031126971,-0.3438026905050214,-0.3158328400115896,-0.01614704009965453,-0.3951665103279866,-0.7577097790058476,-0.6166239383185854,4
1972-04-15,9.5,-0.332825031126971,-0.47002077082355687,-0.3158328400115896,-0.4034656315779317,-0.3951665103279866,-0.6667288643015039,-0.4507535944051371,4
1972-04-16,6.25,3.054235645298873,-0.47002077082355687,-0.3158328400115896,-0.12373553773250925,-0.3951665103279866,-0.7804550076819335,-0.001697141933952306,4
1972-04-17,5.46,3.054235645298873,-0.47002077082355687,-0.3158328400115896,0.24206535421919664,-0.3951665103279866,0.5615134842071368,0.9683593479654768,4
1972-04-18,7.75,-0.332825031126971,-0.47002077082355687,-0.3158328400115896,0.0914414575332002,-0.3951665103279866,0.402296883474535,0.6734787365637909,4
1972-04-19,6.34,-0.332825031126971,-0.47002077082355687,-0.3158328400115896,-0.42498333110450254,-0.3951665103279866,-1.007907294442793,-1.2063851611219574,4
1972-04-20,6.29,-0.332825031126971,-0.47002077082355687,-0.3158328400115896,-0.5540895282639281,-0.3951665103279866,-1.1443786664993085,-1.0773748936337197,4
1972-04-21,6.71,-0.332825031126971,-0.44477715475984975,-0.3158328400115896,0.30661845279890965,-0.3951665103279866,-1.4400666392884258,-1.2063851611219574,4
1972-04-22,12.42,-0.332825031126971,-0.47002077082355687,-0.3158328400115896,-0.5540895282639281,-0.3951665103279866,0.1975898253897617,-0.001697141933952306,4
1972-04-23,8.71,-0.332825031126971,-0.47002077082355687,-0.3158328400115896,-0.683195725423354,-0.3951665103279866,-0.2800599768080429,-0.24802317406647795,4
1972-04-24,11.34,-0.332825031126971,-0.47002077082355687,-0.3158328400115896,-0.5971249273170702,-0.3951665103279866,-0.09809814739935546,-0.32174332691689944,4
1972-04-25,5.21,-0.332825031126971,-0.47002077082355687,-0.3158328400115896,-0.46801873015764467,-0.3951665103279866,-0.14358860475152738,0.21272778124865643,4
1972-04-26,8.0,-0.332825031126971,-0.47002077082355687,-0.3158328400115896,-0.5540895282639281,-0.3951665103279866,-0.5075122635689023,-0.46918363261774243,4
1972-04-27,9.17,-0.332825031126971,-0.47002077082355687,-0.3158328400115896,-0.08070013867936751,-0.3951665103279866,-0.09809814739935546,0.046857437335208064,4
1972-04-28,13.0,-0.332825031126971,0.41350579140619176,-0.3158328400115896,-0.4034656315779317,-0.3951665103279866,-0.1890790621036993,-0.22959313585387256,4
1972-04-29,15.04,-0.332825031126971,-0.21758461018648584,-0.3158328400115896,-0.5110541292107864,-0.3951665103279866,0.015627995981074224,0.5997585837133693,4
1972-04-30,11.5,-0.332825031126971,0.38826217534248464,-0.3158328400115896,-0.10221783820593838,-0.3951665103279866,-0.02986246137109769,0.341738048736894,4
1972-05-01,6.67,-0.332825031126971,-0.16709737805907163,-0.3158328400115896,0.22054765469262577,-0.3951665103279866,-0.05260769004718355,-0.2664532122790833,5
1972-05-02,4.5,-0.332825031126971,-0.47002077082355687,-0.3158328400115896,-0.05918243915279665,-0.3951665103279866,-0.4847670348928164,-0.7640642440194285,5
1972-05-03,9.62,-0.332825031126971,-0.4195335386961427,-0.3158328400115896,0.24206535421919664,-0.3951665103279866,0.015627995981074224,0.23115781946126182,5
1972-05-04,9.83,-0.332825031126971,-0.47002077082355687,-0.3158328400115896,0.2635830537457675,-0.3951665103279866,-0.02986246137109769,0.02842739912260267,5
1972-05-05,9.71,-0.332825031126971,-0.21758461018648584,-0.3158328400115896,-0.3173948334716478,-0.3951665103279866,0.31131596877019135,-0.008432677302608032,5
1972-05-06,3.17,-0.332825031126971,0.31253132715136334,-0.3158328400115896,-0.4034656315779317,-0.3951665103279866,0.5615134842071368,1.0605095390285038,5
1972-05-07,8.17,-0.332825031126971,-0.31855907444131426,-0.3158328400115896,-0.33891253299821866,-0.3951665103279866,0.12935413936150392,0.5076083926503424,5
1972-05-08,15.09,-0.332825031126971,0.9436217287440409,-0.3158328400115896,-0.03766473962622578,-0.3951665103279866,0.26582551141801947,0.5076083926503424,5
1972-05-09,10.0,-0.332825031126971,0.5397238717247274,-0.3158328400115896,0.24206535421919664,-0.3951665103279866,0.26582551141801947,0.046857437335208064,5
1972-05-10,8.67,-0.332825031126971,-0.4195335386961427,-0.3158328400115896,0.47876004901147695,-0.3951665103279866,-0.5075122635689023,-0.001697141933952306,5
1972-05-11,7.67,-0.332825031126971,3.871881192134065,-0.3158328400115896,-0.5110541292107864,-0.3951665103279866,0.10660891068541806,-0.1558729830034511,5
1972-05-12,8.87,-0.332825031126971,-0.04087929774053612,-0.3158328400115896,-0.5540895282639281,-0.3951665103279866,-0.43927657754064453,-0.1005828683656349,5
1972-05-13,10.88,3.054235645298873,-0.47002077082355687,-0.3158328400115896,-0.18828863631222223,-0.3951665103279866,-0.1890790621036993,0.06528747554781346,5
1972-05-14,10.41,-0.332825031126971,-0.47002077082355687,-0.3158328400115896,-0.3173948334716478,-0.3951665103279866,0.37955165479844916,0.6734787365637909,5
1972-05-15,11.67,-0.332825031126971,-0.47002077082355687,-0.3158328400115896,-0.01614704009965453,-0.3951665103279866,0.12935413936150392,0.3785981251621048,5
1972-05-16,4.21,-0.332825031126971,-0.47002077082355687,-0.3158328400115896,0.04840605848005807,-0.3951665103279866,-0.6667288643015039,-0.5060437090429531,5
1972-05-17,4.71,-0.332825031126971,-0.47002077082355687,-0.3158328400115896,0.026888358953487207,-0.3951665103279866,-0.21182429077978515,-0.1005828683656349,5
1972-05-18,3.21,-0.332825031126971,0.38826217534248464,-0.3158328400115896,0.13447685658634193,-0.3951665103279866,0.2430802827419336,0.3048779723116834,5
1972-05-19,8.87,-0.332825031126971,-0.2680718423139,-0.3158328400115896,0.026888358953487207,-0.3951665103279866,0.5842587128832226,0.6550486983511854,5
1972-05-20,10.04,-0.332825031126971,0.16106963076912073,-0.3158328400115896,-0.01614704009965453,-0.3951665103279866,0.6979848562636524,0.8024890040520284,5
1972-05-21,9.5,-0.332825031126971,0.0348515504505852,-0.3158328400115896,-0.18828863631222223,-0.3951665103279866,0.470532569502793,0.5260384308629478,5
1972-05-22,8.08,-0.332825031126971,-0.47002077082355687,-0.3158328400115896,0.4572423494849061,-0.3951665103279866,0.402296883474535,0.5076083926503424,5
1972-05-23,12.25,-0.332825031126971,-0.21758461018648584,-0.3158328400115896,0.026888358953487207,-0.3951665103279866,0.6979848562636524,0.784058965839423,5
1972-05-24,13.33,-0.332825031126971,-0.2680718423139,-0.3158328400115896,0.5648308471177608,-0.3951665103279866,0.6979848562636524,0.9683593479654768,5
1972-05-25,19.75,-0.332825031126971,-0.09136652986795032,-0.3158328400115896,0.586348546644332,-0.3951665103279866,0.12935413936150392,0.13900762839823494,5
1972-05-27,18.0,-0.332825031126971,-0.47002077082355687,-0.3158328400115896,0.47876004901147695,-0.3951665103279866,0.6070039415593085,0.8762091569024499,5
1972-05-28,15.0,-0.332825031126971,-0.39428992263243556,-0.3158328400115896,0.6293839456974738,-0.3951665103279866,0.6979848562636524,0.5997585837133693,5
